50,4,120
66,4,120
164,4,120
164,4,120
233,4,120
287,4,120
32,34,120
129,34,120
18,34,120
33,34,120
72,34,120
22,26,120
22,26,120
136,62,120
136,62,120
58,62,120
58,62,120
61,62,120
68,62,120
68,62,120
69,62,120
128,62,120
203,62,120
306,62,120
208,63,120
208,63,120
208,63,120
88,63,120
110,63,120
124,63,120
232,63,120
282,63,120
271,78,120
74,78,120
74,78,120
75,78,120
75,78,120
79,78,120
183,78,120
183,78,120
308,78,120
279,78,120
328,83,120
328,83,120
84,83,120
92,83,120
220,83,120
220,83,120
287,83,120
19,83,120
80,271,120
292,271,120
315,271,120
289,101,120
91,101,120
91,101,120
209,101,120
212,101,120
241,101,120
43,101,120
105,106,120
105,106,120
82,105,120
142,105,120
154,105,120
277,105,120
291,105,120
333,105,120
369,105,120
373,105,120
373,105,120
107,160,120
107,160,120
286,160,120
286,160,120
10,114,120
10,114,120
53,114,120
115,114,120
116,114,120
116,114,120
170,114,120
296,114,120
348,114,120
111,114,120
36,114,120
162,125,120
162,125,120
163,175,120
17,175,120
240,175,120
365,175,120
365,175,120
380,175,120
9,201,120
273,201,120
310,201,120
374,201,120
377,201,120
383,201,120
63,208,120
303,254,120
303,254,120
18,256,120
18,256,120
255,256,120
262,264,120
28,262,120
64,262,120
263,262,120
263,262,120
317,262,120
139,262,120
139,262,120
38,270,120
161,270,120
182,270,120
219,270,120
268,270,120
268,270,120
269,270,120
293,270,120
293,270,120
314,288,120
314,288,120
314,288,120
6,288,120
6,288,120
153,288,120
174,288,120
21,289,120
35,289,120
43,289,120
102,289,120
152,289,120
152,289,120
260,289,120
241,290,120
242,290,120
349,290,120
259,290,120
363,290,120
366,290,120
366,290,120
51,314,120
51,314,120
313,314,120
313,314,120
340,327,120
340,327,120
85,328,120
85,328,120
44,334,120
336,334,120
338,334,120
339,334,120
352,334,120
361,334,120
361,334,120
371,334,120
320,357,120
366,357,120
130,357,120
249,357,120
145,358,120
145,358,120
8,387,120
8,387,120
285,387,120
285,387,120
379,387,120
303,54,120
303,54,120
50,54,120
8,370,120
8,370,120
41,136,120
122,136,120
203,136,120
329,20,120
329,20,120
344,28,120
293,29,120
293,29,120
37,30,120
295,30,120
206,37,120
317,38,120
234,55,120
237,55,120
76,64,120
187,70,120
344,70,120
77,74,120
77,74,120
298,74,120
298,74,120
77,73,120
79,80,120
145,138,120
145,138,120
234,140,120
234,140,120
147,145,120
187,145,120
214,145,120
237,145,120
329,145,120
187,141,120
187,143,120
147,146,120
147,146,120
295,147,120
278,161,120
206,162,120
297,162,120
9,162,120
305,162,120
345,162,120
385,162,120
193,171,120
329,171,120
269,182,120
294,182,120
278,193,120
294,214,120
47,219,120
297,234,120
278,269,120
344,292,120
133,295,120
199,297,120
316,315,120
321,315,120
6,5,120
6,5,120
127,6,120
205,6,120
14,13,120
47,13,120
165,13,120
139,14,120
24,22,120
24,22,120
27,22,120
210,22,120
257,22,120
309,22,120
24,23,120
24,23,120
112,24,120
112,24,120
325,27,120
221,44,120
235,44,120
191,52,120
191,52,120
318,127,120
177,139,120
215,153,120
198,156,120
157,156,120
158,157,120
198,157,120
155,157,120
189,158,120
189,158,120
191,158,120
235,158,120
308,158,120
155,158,120
352,158,120
166,165,120
386,166,120
190,174,120
386,174,120
178,177,120
