87,95,110
95,40,110
95,66,110
66,18,110
18,40,110
18,17,110
18,17,110
17,20,110
18,113,110
113,128,110
18,65,110
65,122,110
122,136,110
136,137,110
137,139,110
137,139,110
139,138,110
139,138,110
138,136,110
136,5,110
5,2,110
2,40,110
40,35,110
35,70,110
40,70,110
40,71,110
71,70,110
70,68,110
68,144,110
144,40,110
70,144,110
144,40,110
138,92,110
92,129,110
138,30,110
30,131,110
131,121,110
121,54,110
54,128,110
128,127,110
127,60,110
60,59,110
59,115,110
115,31,110
115,94,110
31,47,110
94,47,110
127,32,110
32,84,110
84,143,110
143,36,110
143,29,110
29,52,110
52,18,110
18,8,110
8,124,110
124,33,110
33,143,110
143,97,110
143,97,110
97,89,110
89,125,110
14,125,110
143,12,110
12,118,110
43,143,110
43,118,110
118,57,110
57,58,110
58,14,110
57,56,110
56,88,110
88,102,110
56,106,110
106,102,110
56,69,110
69,25,110
25,3,110
3,61,110
61,90,110
90,34,110
90,1,110
1,64,110
64,123,110
64,123,110
123,53,110
64,53,110
53,13,110
13,140,110
140,86,110
64,75,110
75,72,110
72,46,110
46,26,110
26,37,110
26,37,110
37,38,110
37,38,110
26,28,110
26,28,110
26,73,110
26,62,110
62,24,110
24,145,110
145,78,110
78,67,110
67,98,110
98,80,110
80,24,110
98,142,110
142,93,110
93,117,110
117,73,110
142,10,110
142,64,110
67,98,110
67,55,110
55,141,110
141,9,110
9,41,110
41,23,110
23,79,110
79,64,110
41,6,110
41,76,110
76,51,110
51,116,110
116,133,110
133,132,110
133,103,110
103,4,110
4,49,110
49,133,110
49,133,110
4,104,110
133,77,110
77,22,110
22,44,110
44,120,110
120,56,110
44,110,110
110,48,110
48,134,110
134,100,110
100,19,110
19,108,110
108,114,110
114,74,110
74,4,110
100,105,110
100,105,110
105,101,110
105,101,110
47,109,110
47,146,110
47,45,110
146,45,110
146,81,110
146,81,110
81,119,110
119,14,110
81,14,110
45,147,110
147,81,110
47,27,110
47,27,110
27,15,110
15,16,110
16,135,110
135,85,110
16,85,110
85,107,110
85,107,110
107,83,110
107,101,110
83,101,110
101,96,110
101,102,110
96,102,110
102,112,110
102,112,110
102,50,110
102,50,110
50,63,110
63,14,110
101,130,110
101,130,110
130,111,110
111,7,110
7,42,110
42,11,110
42,11,110
42,39,110
39,50,110
39,50,110
42,82,110
82,21,110
21,126,110
126,14,110
138,40,330
40,18,330
18,143,330
138,128,330
128,47,330
143,14,330
14,47,330
143,106,330
14,99,330
99,106,330
106,102,330
102,101,330
101,47,330
106,133,330
106,91,330
133,91,330
91,64,330
64,73,330
73,98,330
73,26,330
73,26,330
