24,78,400
25,133,150
26,133,150
27,210,400
29,220,400
35,177,132
36,177,132
40,116,400
41,311,165
43,311,165
45,311,400
47,311,400
49,326,400
51,326,400
53,98,132
53,173,132
54,58,132
55,58,132
55,58,132
55,102,132
55,102,132
55,124,132
58,73,132
58,95,132
58,102,132
58,124,132
58,169,132
58,169,132
61,127,132
61,128,132
61,170,132
61,174,132
61,179,132
63,108,400
63,189,400
68,84,132
68,84,132
68,84,132
70,102,400
70,120,400
71,97,132
71,114,132
71,114,132
72,87,132
72,116,132
73,95,132
73,146,132
73,169,132
78,171,132
77,178,232
78,116,400
78,120,400
78,189,400
82,92,132
82,149,132
82,158,132
82,165,132
83,98,132
83,98,132
83,116,132
83,172,132
83,180,132
83,180,132
84,88,132
84,119,132
85,180,132
86,180,132
87,88,132
87,114,132
88,97,132
88,115,132
88,146,132
89,118,132
89,149,132
89,161,132
90,162,132
90,185,132
91,120,132
91,120,132
91,125,132
91,150,132
91,159,132
92,165,132
92,168,132
95,169,132
95,173,132
95,116,400
98,173,132
100,39,400
100,116,400
101,171,132
102,146,132
102,183,132
104,125,132
104,126,132
104,184,132
105,157,132
105,176,132
108,30,400
108,116,400
113,153,132
113,166,132
114,151,132
115,182,132
116,145,132
116,145,132
116,148,132
116,151,132
116,182,132
116,182,132
116,120,400
116,120,400
119,182,132
120,184,132
120,178,232
123,135,132
123,171,132
125,136,132
125,171,132
125,184,132
129,130,232
129,178,232
130,133,232
130,178,232
135,150,132
136,174,132
136,179,132
136,182,132
145,148,132
145,187,132
146,183,132
148,167,132
152,179,132
153,165,132
153,165,132
153,176,132
153,176,132
153,188,132
154,170,132
155,184,132
156,184,132
157,159,132
157,189,132
158,161,132
158,161,132
158,188,132
161,162,132
161,163,132
161,164,132
165,171,132
165,171,132
166,189,132
168,101,132
172,187,132
173,177,132
173,177,132
176,185,132
180,181,132
181,186,132
182,184,132
193,284,165
193,299,165
193,304,165
194,216,165
194,245,165
194,339,165
195,321,232
196,202,165
196,239,165
196,266,165
197,236,165
197,306,165
197,286,400
197,311,400
199,286,400
199,311,400
200,252,165
200,265,165
200,287,165
201,278,165
201,281,165
202,260,165
203,277,165
203,295,165
203,297,165
204,205,165
204,247,165
204,264,165
206,236,165
206,305,165
207,290,165
207,326,165
210,239,165
210,265,165
210,265,165
210,241,165
210,242,232
210,286,400
210,286,400
215,265,165
216,276,165
216,307,165
216,281,400
216,311,400
216,321,400
216,326,400
220,231,165
220,283,165
220,299,165
220,232,400
220,255,400
220,260,400
226,244,165
226,258,165
226,276,165
227,228,165
227,257,165
227,277,165
231,233,165
231,283,165
231,284,165
233,255,165
234,243,165
234,262,165
234,274,165
235,259,165
235,267,165
236,291,165
236,297,165
238,250,165
238,321,165
240,249,165
243,267,165
244,278,165
244,281,165
244,281,165
244,296,165
245,276,165
246,267,165
246,321,165
247,285,165
247,297,165
247,335,165
247,311,400
249,265,165
249,265,165
249,265,165
249,291,165
249,298,165
250,254,165
250,307,165
252,266,165
252,294,165
252,294,165
252,31,400
252,32,400
252,33,400
252,34,400
252,260,400
252,286,400
252,286,400
255,260,400
257,258,165
257,336,165
259,260,165
259,306,165
260,289,165
260,302,165
260,267,400
260,286,400
260,303,400
262,267,165
262,321,165
263,298,165
263,335,165
264,311,165
265,287,165
267,321,400
269,321,165
269,340,165
272,321,165
272,321,165
272,321,165
273,321,400
274,321,165
275,321,165
276,311,165
276,336,165
281,290,165
281,339,165
281,326,400
285,297,165
288,204,165
288,295,165
289,233,165
289,302,165
294,21,165
294,252,165
294,304,165
298,335,165
305,321,165
305,321,165
311,305,165
321,340,165
326,339,165
338,265,165
29,30,400
