1,2,400
2,3,400
3,4,400
1,5,220
1,6,220
5,7,220
6,8,220
8,9,220
9,10,220
9,11,220
5,11,220
5,11,220
2,11,220
1,12,220
12,2,220
1,2,220
2,13,220
13,14,220
14,15,220
15,16,220
2,17,220
17,3,220
2,3,220
11,18,220
11,18,220
18,19,220
14,18,220
3,18,220
3,18,220
3,20,220
3,20,220
6,21,220
21,22,220
18,22,220
6,23,110
23,24,110
24,25,110
6,26,110
26,27,110
27,28,110
28,29,110
29,30,110
30,31,110
31,32,110
31,33,110
33,34,110
34,35,110
34,36,110
36,37,110
37,38,110
38,39,110
39,40,110
40,41,110
41,42,110
42,43,110
43,44,110
44,22,110
22,45,110
45,46,110
46,47,110
46,48,110
48,49,110
45,50,110
50,51,110
45,50,110
50,52,110
52,53,110
51,53,110
51,54,110
54,55,110
55,56,110
28,56,110
53,57,110
57,58,110
58,59,110
59,60,110
59,65,110
60,61,110
61,62,110
62,63,110
63,64,110
64,5,110
65,5,110
52,66,110
52,67,110
11,67,110
11,67,110
11,71,110
71,70,110
70,69,110
70,68,110
68,52,110
11,72,110
15,73,110
15,74,110
74,75,110
75,76,110
76,77,110
77,78,110
78,79,110
79,80,110
80,81,110
81,82,110
82,83,110
83,84,110
84,85,110
15,85,110
14,85,110
15,86,110
86,87,110
87,14,110
14,88,110
83,88,110
14,88,110
81,89,110
89,90,110
90,91,110
91,92,110
92,93,110
93,4,110
93,4,110
93,94,110
93,95,110
88,96,110
96,97,110
97,98,110
98,99,110
67,2,110
13,100,110
100,101,110
13,102,110
13,103,110
13,103,110
13,104,110
104,105,110
105,106,110
14,106,110
13,17,110
2,110,110
2,110,110
110,109,110
109,17,110
109,108,110
108,11,110
11,107,110
107,111,110
111,18,110
96,112,110
112,113,110
113,114,110
114,18,110
113,115,110
115,18,110
18,116,110
18,116,110
18,117,110
117,118,110
118,18,110
118,119,110
18,119,110
119,120,110
120,121,110
116,122,110
116,123,110
121,124,110
124,125,110
125,126,110
126,127,110
127,128,110
128,129,110
129,130,110
130,131,110
125,132,110
132,133,110
93,133,110
