41,73,110
41,73,110
131,73,110
131,40,110
40,73,110
40,76,110
40,76,110
73,6,110
73,76,110
73,76,110
73,94,110
94,120,110
120,76,110
6,133,110
136,76,110
136,89,110
89,53,110
53,76,110
53,68,110
68,69,110
133,107,110
107,76,110
76,45,110
76,45,110
107,45,110
69,45,110
116,14,110
116,2,110
2,20,110
20,82,110
82,101,110
2,29,110
2,29,110
82,29,110
29,112,110
29,126,110
29,126,110
29,1,110
1,37,110
37,134,110
37,134,110
37,14,110
1,19,110
1,19,110
105,19,110
105,19,110
64,47,110
47,25,110
25,18,110
18,19,110
47,26,110
47,19,110
26,19,110
19,81,110
81,87,110
81,38,110
45,63,110
45,124,110
63,124,110
45,122,110
45,122,110
45,106,110
45,106,110
106,60,110
45,60,110
45,60,110
45,4,110
45,17,110
17,114,110
4,129,110
129,12,110
12,114,110
129,114,110
79,114,110
114,86,110
86,3,110
86,3,110
114,3,110
63,13,110
63,13,110
45,3,110
45,23,110
3,23,110
23,71,110
71,42,110
42,23,110
3,31,110
3,31,110
31,97,110
97,46,110
46,36,110
36,39,110
39,118,110
118,36,110
3,59,110
3,88,110
3,117,110
59,117,110
88,117,110
117,35,110
117,54,110
35,54,110
117,92,110
92,125,110
125,7,110
7,104,110
104,5,110
5,9,110
117,9,110
54,102,110
54,102,110
54,83,110
102,58,110
102,119,110
119,123,110
102,111,110
123,111,110
58,83,110
58,83,110
83,84,110
83,130,110
130,55,110
55,103,110
83,74,110
74,113,110
113,121,110
113,121,110
113,83,110
113,83,110
36,30,110
36,16,110
16,72,110
30,62,110
62,11,110
11,36,110
36,72,110
36,22,110
22,50,110
36,50,110
36,9,110
50,51,110
51,34,110
34,9,110
50,9,110
50,9,110
50,9,110
50,52,110
50,10,110
10,32,110
32,50,110
121,110,110
110,33,110
33,24,110
24,128,110
33,128,110
33,96,110
96,132,110
132,33,110
128,99,110
128,99,110
128,127,110
128,127,110
127,85,110
85,78,110
78,27,110
127,80,110
127,80,110
80,100,110
78,100,110
67,80,110
67,80,110
27,80,110
27,80,110
43,80,110
43,80,110
43,48,110
48,80,110
48,80,110
80,49,110
49,70,110
70,66,110
70,66,110
80,95,110
95,115,110
115,21,110
21,80,110
80,66,110
80,66,110
21,66,110
21,66,110
111,109,110
111,109,110
109,91,110
109,66,110
91,66,110
66,56,110
66,108,110
108,93,110
93,75,110
75,65,110
75,61,110
61,57,110
61,77,110
77,28,110
61,28,110
28,90,110
90,8,110
8,44,110
66,15,110
66,15,110
15,98,110
98,103,110
15,44,110
15,44,110
15,44,110
15,135,110
15,135,110
15,28,110
45,19,220
45,3,220
3,83,220
83,113,220
19,3,400
76,3,400
76,3,400
3,50,400
3,50,400
50,15,400
3,83,400
83,113,400
83,15,400
15,66,400
15,66,400
