271,206,150
271,206,150
271,458,150
92,458,150
92,459,150
92,459,150
92,72,150
92,72,150
92,72,150
92,72,150
92,72,150
92,72,150
92,72,150
92,72,150
92,72,150
92,72,150
92,72,150
92,72,150
92,72,150
92,72,150
92,72,150
92,72,150
72,235,150
72,363,150
72,363,150
72,41,150
92,41,150
72,271,150
72,271,150
271,32,150
271,32,150
72,32,150
72,32,150
32,438,150
32,438,150
32,179,150
32,179,150
438,179,150
438,179,150
223,179,150
223,290,150
290,399,150
438,31,150
438,31,150
232,430,150
232,29,150
29,430,150
29,430,150
29,430,150
430,257,150
430,144,150
430,144,150
144,256,150
144,256,150
144,313,150
144,313,150
313,174,150
430,151,150
430,151,150
430,177,150
177,178,150
177,178,150
178,104,150
178,16,150
16,112,150
178,112,150
112,57,150
112,57,150
112,82,150
112,82,150
82,156,150
156,308,150
156,308,150
308,86,150
308,86,150
112,146,150
112,113,150
308,146,150
308,146,150
308,89,150
308,89,150
308,178,150
308,178,150
313,308,150
313,308,150
308,36,150
308,36,150
308,435,150
178,56,150
178,445,150
178,445,150
178,251,150
178,251,150
251,61,150
251,61,150
61,59,150
61,59,150
59,60,150
59,60,150
251,445,150
251,445,150
445,454,150
445,454,150
454,36,150
454,36,150
454,334,150
454,334,150
454,334,150
334,230,150
454,352,150
454,352,150
352,173,150
173,11,150
11,352,150
230,42,150
230,42,150
352,42,150
352,42,150
352,445,150
352,445,150
42,445,150
42,445,150
42,431,150
42,431,150
42,93,150
42,93,150
251,147,150
251,147,150
147,289,150
147,289,150
289,353,150
289,353,150
289,87,150
454,189,150
178,454,150
178,337,150
178,337,150
68,178,150
68,178,150
68,178,150
68,178,150
68,178,150
68,178,150
68,178,150
68,178,150
68,178,150
68,178,150
68,178,150
68,178,150
482,329,150
482,329,150
482,37,150
482,37,150
482,37,150
482,37,150
482,37,150
37,483,150
37,483,150
329,269,150
329,269,150
269,480,150
269,480,150
269,44,150
269,44,150
269,242,150
269,242,150
242,124,150
242,124,150
242,237,150
242,237,150
242,236,150
242,236,150
236,54,150
236,54,150
236,54,150
236,54,150
236,249,150
249,393,150
393,141,150
393,141,150
393,141,150
393,194,150
393,194,150
194,269,150
194,303,150
269,135,150
135,303,150
303,111,150
303,111,150
303,328,150
303,328,150
236,493,150
236,493,150
493,110,150
493,110,150
493,393,150
493,393,150
493,79,150
493,79,150
79,354,150
79,354,150
354,491,150
354,491,150
491,316,150
491,316,150
301,335,150
301,335,150
301,478,150
301,478,150
478,316,150
478,316,150
316,270,150
316,270,150
270,267,150
270,267,150
335,293,150
