15,68,110
68,147,110
15,17,110
17,16,110
16,133,110
147,133,110
147,48,110
48,162,110
162,212,110
212,169,110
169,31,110
31,101,110
101,157,110
157,78,110
157,39,110
157,142,110
39,142,110
169,142,110
133,142,110
133,200,110
200,142,110
142,93,110
93,99,110
99,134,110
134,234,110
234,201,110
134,201,110
134,190,110
201,190,110
134,160,110
160,104,110
190,104,110
104,83,110
83,55,110
104,81,110
138,81,110
104,55,110
81,194,110
194,170,110
170,85,110
85,100,110
100,105,110
105,127,110
127,128,110
128,92,110
85,73,110
73,20,110
20,214,110
214,104,110
214,138,110
85,44,110
44,189,110
189,183,110
183,154,110
154,205,110
205,28,110
28,117,110
117,195,110
195,77,110
77,66,110
66,91,110
20,222,110
222,167,110
167,130,110
130,91,110
174,91,110
140,91,110
117,132,110
132,166,110
166,87,110
87,116,110
116,4,110
4,231,110
231,228,110
116,119,110
119,76,110
76,228,110
238,119,110
91,52,110
52,207,110
52,119,110
119,206,110
119,13,110
13,229,110
13,230,110
13,3,110
3,5,110
228,6,110
6,5,110
218,5,110
158,5,110
158,5,110
5,34,110
34,71,110
71,107,110
5,209,110
209,210,110
209,14,110
209,21,110
209,50,110
50,60,110
60,197,110
197,67,110
197,67,110
67,74,110
67,74,110
74,145,110
74,120,110
74,120,110
74,26,110
74,223,110
67,30,110
30,187,110
187,223,110
187,223,110
217,223,110
217,223,110
223,43,110
43,106,110
223,106,110
106,233,110
106,233,110
106,233,110
106,42,110
42,171,110
171,135,110
135,22,110
22,219,110
219,220,110
219,63,110
219,97,110
97,80,110
80,233,110
80,233,110
80,69,110
69,232,110
233,40,110
233,40,110
40,41,110
41,148,110
40,94,110
148,113,110
94,113,110
113,175,110
175,196,110
196,181,110
181,103,110
103,151,110
151,8,110
8,186,110
186,235,110
235,146,110
146,184,110
65,98,110
98,141,110
141,225,110
141,121,110
121,184,110
184,163,110
163,72,110
72,139,110
72,10,110
10,139,110
10,180,110
10,180,110
139,54,110
214,221,110
214,221,110
221,29,110
29,109,110
109,224,110
221,224,110
224,51,110
51,129,110
51,129,110
51,90,110
51,144,110
144,37,110
37,191,110
191,224,110
191,156,110
156,164,110
156,164,110
144,237,110
164,236,110
236,199,110
237,199,110
156,199,110
156,199,110
143,156,110
143,156,110
182,156,110
182,156,110
59,156,110
59,156,110
11,156,110
11,156,110
11,199,110
11,59,110
11,59,110
59,45,110
45,198,110
198,47,110
47,192,110
165,192,110
192,179,110
179,11,110
192,11,110
192,11,110
199,110,110
199,110,110
211,110,110
211,110,110
192,110,110
192,159,110
192,159,110
159,168,110
168,240,110
159,36,110
159,36,110
36,62,110
36,62,110
62,86,110
62,86,110
36,240,110
36,240,110
143,227,110
227,88,110
227,82,110
82,185,110
185,56,110
227,61,110
56,112,110
112,203,110
112,203,110
112,61,110
61,240,110
112,204,110
204,70,110
70,53,110
112,18,110
18,53,110
53,152,110
152,38,110
38,75,110
53,95,110
95,75,110
75,215,110
75,84,110
84,35,110
35,159,110
35,240,110
159,110,110
159,110,110
75,7,110
7,108,110
7,57,110
57,110,110
57,110,110
110,173,110
173,150,110
110,150,110
150,136,110
136,49,110
150,79,110
150,79,110
150,188,110
150,188,110
150,155,110
155,172,110
150,239,110
239,172,110
150,172,110
57,96,110
96,89,110
172,89,110
89,102,110
172,102,110
118,102,110
118,102,110
102,27,110
27,216,110
216,176,110
176,111,110
111,19,110
111,19,110
111,33,110
33,202,110
102,114,110
114,149,110
149,137,110
149,177,110
177,64,110
177,64,110
177,178,110
177,178,110
177,32,110
32,23,110
177,1,110
1,23,110
111,24,110
24,23,110
111,46,110
111,123,110
123,46,110
123,46,110
123,125,110
123,126,110
125,126,110
126,202,110
202,2,110
125,124,110
202,9,110
9,124,110
124,193,110
124,153,110
124,153,110
124,46,110
124,46,110
23,25,110
25,46,110
23,46,110
23,241,110
241,213,110
23,213,110
213,46,110
46,226,110
226,213,110
213,58,110
226,115,110
142,134,220
142,104,220
134,104,220
134,104,220
161,104,220
161,104,220
104,167,220
167,12,220
12,208,220
12,131,220
131,74,220
74,122,220
74,122,220
74,5,220
74,5,220
5,233,220
74,233,220
139,54,220
12,110,220
110,240,220
110,172,220
110,172,220
172,102,220
46,240,400
240,199,400
199,104,400
104,206,400
206,74,400
